towns	tmax	tmin	rain	sun	twater
Riedenburg	22	-5	173	55
Riederich	23	-5	167	61
Riedlhuette	24	-6	187	56
Riedstadt	24	-2	111	49
Riesa	24	-4	169	59
Riesenbeck	23	-3	122	49
Rieste	22	-2	190	48
Rimbach	24	-6	150	63
Rimsting	23	-6	184	57
Rinchnach	24	-6	187	57
Ringelai	24	-5	187	56
Ringsheim	25	-3	158	54
Rinkerode	22	-3	122	45
Rinteln	22	-2	122	50
Ritterhude	22	-4	174	49
Rittersdorf	23	-1	182	54
Rittersgruen	24	-5	150	62
Rodder	23	-1	180	47
Rodenkirchen	23	-1	180	47
Rodgau	24	-3	111	52
Roding	23	-5	173	57
Roggenburg	23	-5	173	57
Roggosen	24	-4	169	56
Rohrbach	24	-3	170	47
Rohrdorf	24	-6	184	57
Rohrstetten	25	-6	187	58
Romrod	18	-2	126	49
Ronshausen	24	-3	111	50
Rosenberg	24	-4	167	61
Rosendahl	23	-1	180	50
Rosengarten	23	-2	190	49
Rosenheim	24	-5	173	58
Rosenthal	18	-2	126	48
Rossau	24	-5	169	59
Rostock	21	-2	113	55	8
"Rot am See"	24	-4	114	57
Rotenburg	23	-2	174	48
"Rotenburg an der Fulda"	18	-2	126	48
Rotensol	23	-4	167	60
Rotfelden	24	-4	167	59
Roth	24	-4	114	57
Rothenberg	24	-2	111	50
Rothenbuch	24	-2	111	50
"Rothenburg o.d. Tauber"	24	-5	114	58
Rothenfels	23	-5	173	57
Rott	23	-1	180	48
Rottach-Egern	25	-7	172	61
Rottenbuch	25	-7	172	58
"Rottenburg am Neckar"	23	-5	167	59
Rotthalmuenster	24	-6	184	58
Rottweil	23	-4	167	57
Rossbach	23	-2	180	47
Rossdorf	24	-3	111	49
Rosshaupten	23	-5	173	56
Ruderatshofen	23	-5	173	55
Rudersberg	23	-4	167	59
Rudolphstein	24	-4	114	58
Rudolstadt	24	-2	170	48
Ruhla-Thal	24	-3	170	47
Ruhpolding	24	-6	184	56
Ruhstorf	24	-5	187	58
Ruhwarden	20	-1	199	51
Runding	24	-5	150	62
Runkel	24	-3	111	51
Runkel	24	-2	111	53
Rust	25	-2	158	55
Raebke	22	-2	122	49
Roebel	21	-2	113	53
Roedental	24	-4	114	59
Roedermark	24	-2	111	49
Roehrnbach	24	-6	187	58
Roemerberg	24	-3	111	50
Roepersdorf	24	-3	113	53
Roesrath	23	-2	180	49
"Roethenbach an der Pegnitz"	24	-4	114	56
Roetz-Hillstett	24	-5	114	57
Ruebeland	22	-2	122	47
Rueckersdorf	24	-4	114	56
Ruedersdorf	24	-3	170	46
Ruedersdorf	24	-3	113	55
"Ruedesheim am Rhein"	24	-2	111	51
"Ruedesheim Bad Kreuznach"	23	-1	129	51
Ruehle	18	-2	126	50
Ruelzheim	24	-3	111	51
Ruesselsheim	24	-2	111	53
Saalburg	23	-4	114	59
Saalfeld	24	-3	170	48
Saarbruecken	23	-2	129	50
Saarburg	23	-1	182	55
Saarlouis	23	-2	129	50
Sachrang	24	-6	184	56
Sagard-Neddesitz	20	-4	106	57	8
Saig	25	-3	134	57
Sailauf	24	-2	111	50
Salach	23	-4	167	56
Saldenburg	24	-5	173	55
Salem	24	-5	173	55
Sallneck	24	-2	174	55
Salmdorf	23	-5	173	58
Salzbergen	22	-2	122	49
Salzgitter-Bad	22	-2	122	50
Salzhausen	20	-1	199	51
Salzhemmendorf	20	-1	199	51
Salzkotten	22	0	143	50
Samtens	21	-2	113	52	8
Sande	20	-1	199	51
Sangerhausen	24	-3	170	50
"Sankt Wolfgang"	23	-5	173	57
Sarnau	18	-3	126	50
Sarstedt	22	-2	122	50
Sasbachwalden	25	-3	158	54
Sassenberg	22	-2	122	48
Sassnitz	20	-2	106	56	8
Sattelbogen	23	-5	173	55
Sauerlach	22	-5	173	58
Saulgrub	25	-7	172	57
Sayda	24	-4	169	61
Schackendorf	22	-2	190	50
Schalchen	24	-5	184	57
Schalkenmehren	24	-1	129	53
Schambach	24	-4	114	56
Scharbeutz	22	-2	190	51
Scharfenberg	21	-3	113	54
Scharnebeck	23	-2	190	49
Schattin	22	-2	190	52
Schauenburg	18	-2	126	50
Schaumburg	23	-2	122	50
Schechen	23	-5	173	55
Scheibenberg	24	-5	150	63
Scheidegg	23	-5	173	55
Scheinfeld	24	-4	114	58
Schellerhau	25	-3	169	61
Schenkenzell	25	-2	158	55
Schenklengsfeld	18	-2	126	48
Schermbeck	21	-1	197	46
Schesslitz	24	-4	114	57
Schieder	22	0	143	46
Schierke	22	-3	122	49
Schifferstadt	24	-2	111	50
Schildow	24	-3	113	53
Schillig	20	-1	199	50
Schillingfuerst	23	-4	114	56
Schiltach	25	-2	158	55
Schirgiswalde	24	-4	169	58
Schkeuditz	24	-3	170	48
Schkopau	24	-3	170	48
Schlangenbad	24	-3	111	51
Schledehausen	22	-2	122	47
Schlehdorf	25	-7	172	58
Schlei	20	-2	138	54
Schleiden	23	-1	180	46
"Schleiden - Gemuend"	23	-1	180	49
Schleiz	24	-4	114	57
Schlemmin	21	-2	113	57	8
Schlepzig	24	-3	166	58
Schleswig	20	-3	138	54
Schleusingen	24	-3	170	48
Schliengen	26	-2	174	53
Schliersee	26	-7	172	58
Schliffkopf	25	-2	158	55
Schlitz	18	-2	126	47
Schlossboeckelheim	23	-1	129	51
Schluchsee	25	-3	134	58
Schluechtern	24	-2	111	48
Schluesselfeld	24	-4	114	59
Schmalkalden	24	-3	170	47
Schmallenberg	22	0	143	47
Schmallenberg-Grafschaft	22	0	143	49
Schmallenberg-Nordenau	22	-1	143	49
Schmallenberg-Westfeld	22	0	143	48
Schmiedefeld	24	-3	170	47
Schmitten	24	-2	111	50
Schmuggerow	21	-3	113	56	8
Schmuecke	24	-3	170	45
Schnaittach	24	-4	114	58
Schnaittenbach	24	-4	114	56
Schneckenmuehle	22	-5	173	56
Schneeberg	24	-5	150	63
Schneizlreuth	24	-6	184	54
Schnett	24	-3	170	46
Schnetzenhausen	23	-5	173	58
Schneverdingen	22	-2	190	49
Schollbrunn	24	-2	111	48
Schonach	25	-2	158	54
Schongau	25	-7	172	60
"Schopfheim - Wiechs"	25	-2	174	54
Schorndorf	24	-4	114	57
Schorndorf	23	-4	167	58
Schorssow	21	-2	113	57	8
Schotten	25	-3	111	51
Schramberg	25	-3	158	59
Schriesheim	24	-2	111	52
Schulenberg	22	-2	174	50
"Schulenberg im Oberharz"	22	-2	122	48
Schwabach	24	-4	114	58
Schwabhausen	24	-3	170	48
Schwabmuehlhausen	23	-5	173	55
Schwaig	23	-5	173	54
Schwalbach	24	-3	111	53
Schwandorf	25	-4	114	57
Schwaneberg	22	-2	122	48
Schwangau	25	-7	172	58
Schwarmstedt	22	-2	122	50
"Schwarzach am Main"	24	-4	114	54
Schwarzenbach	24	-4	114	56
Schwarzenberg	24	-6	150	63
Schwarzenhof	22	-2	113	56	8
Schwarzheide	24	-4	169	57
Schwedelbach	23	-1	129	52
"Schwedt Oder"	23	-3	113	52
Schweich	23	-1	129	54
Schweinfurt	23	-4	114	57
Schweitenkirchen	23	-5	173	55
Schwerin	21	-2	113	57
Schwetzingen	24	-2	111	51
"Schwaebisch Gmuend"	23	-4	167	56
"Schwaebisch Hall"	23	-4	167	60
Schoemberg	23	-4	167	58
Schoemberg-Langenbrand	23	-4	167	58
Schoemberg-Unterreichenbach	24	-4	167	59
Schoenaich	23	-4	167	56
"Schoenau am Koenigssee"	24	-6	184	54
"Schoenau bei Pfarrkirchen"	23	-5	173	56
"Schoenau im Schwarzwald"	25	-2	174	53
Schoenberg	24	-7	187	57
Schoenberg	20	-2	138	53
Schoenbrunn	24	-3	170	48
Schoenebeck	24	-3	170	47
Schoeneck	24	-4	114	58
Schoenecken	23	-1	129	51
Schoenefeld	23	-3	166	55
Schoeneiche	23	-3	166	55
Schoenewalde	23	-3	166	54
Schoenfeld	23	-3	166	56
Schoenhagen	18	-2	126	47
Schoenheide	24	-5	150	63
Schoenmuenzach	25	-2	158	56
Schoensee	24	-5	150	62
Schoenwald	25	-2	158	53
Schoenwoelkau	23	-4	169	57
Schoeppingen	22	-2	122	49
Schuettorf	23	-2	122	46
Sebnitz	24	-4	169	58
Seebach	25	-2	158	56
"Seebad Ahlbeck"	21	-2	113	53	8
"Seebad Pelzerhaken"	22	-3	190	51
"Seebad ueckeritz"	21	-2	113	53	9
Seedorf	22	-2	113	58	8
Seeg	25	-7	172	57
Seehausen	23	-3	166	57
"Seehausen am Staffelsee"	25	-7	172	56
Seelbach	25	-2	158	58
Seelow	23	-3	166	57
Seeon-Seebruck	24	-6	184	54
Seesen	22	-2	122	49
Seevetal	22	-2	190	50
Seewald-Besenfeld	25	-2	158	56
Sehmatal	24	-4	169	57
Sehnde	22	-2	122	45
Seiffen	24	-4	169	59
Selb	24	-4	114	56
Selbitz	24	-4	114	56
Seligenstadt	24	-3	111	52
Selketal	24	-3	170	46
Sellin	20	-2	106	55	8
Sellinghausen	22	0	143	47
Selters	23	-1	180	46
Sembzin	21	-2	113	52
Semlin	21	-2	113	56
Senden	23	-5	173	55
Senden	23	-2	122	48
Sendenhorst	22	-2	122	47
Senftenberg	24	-4	169	57
Senhals	23	-1	129	52
Senheim	23	-1	129	54
Serrahn	21	-2	113	57	8
Sexau	25	-2	158	58
Siegburg	23	-1	180	46
Siegen	23	-1	180	48
Siegsdorf	24	-6	184	58
Siegsdorf-Vorauf	24	-5	184	54
Siehdichum	23	-4	166	56
Sierksdorf	22	-2	190	51
Sietow	22	-3	113	55
Sievern	20	-2	199	50
Sieversen	22	-2	190	52
Sigmaringen	23	-5	173	55
Silz	24	-2	111	52
"Simbach am Inn"	24	-6	184	58
Simmerath	22	-1	131	48
"Simmerath - Erkensruhr"	22	-1	131	47
Simmersfeld	23	-4	167	58
Simonskall	22	-1	131	45
Simonswald	25	-2	158	56
Sindelfingen	23	-4	167	60
Singen	25	-2	134	54
Sinsheim	24	-2	111	49
Sinzig	23	-1	180	50
"Sinzig - Bad Bodendorf"	23	-1	180	49
Sipplingen	23	-5	173	54
Sittensen	22	-2	190	50
Sitterswald	23	-1	129	54
Sitzendorf	24	-3	170	49
Soest	22	0	143	46
Sohren	23	-1	129	51
Solingen	23	0	197	39
Solla	24	-6	187	56
Solms	24	-2	111	50
Soltau	22	-2	122	49
Sommerach	25	-3	114	56
Sommerfeld	23	-3	113	56
Sommerhausen	23	-4	114	58
Sommerstorf	22	-2	113	55	8
Sondershausen	24	-4	170	49
Sonneberg	24	-4	114	56
Sonnen	24	-6	187	54
Sonnenbuehl	23	-4	167	61
Sonnewalde	24	-4	169	58
Sonthofen	23	-6	173	59
Sora	24	-4	169	59
Spalt	23	-4	114	55
Sparow	21	-2	113	55
Spay	23	-1	129	51
Spelle	22	-2	122	46
Sperlbrunn	24	-6	187	56
Speyer	25	-2	111	51
Spiegelau	24	-6	187	57
Spiekeroog	20	-1	199	51
Spitzingsee	25	-7	172	60
Spornitz	21	-2	113	53
Spremberg	24	-4	169	58
Spyker	20	-2	106	55	8
"St. Andreasberg"	22	-2	122	48
"St. Augustin"	23	-1	180	49
"St. Blasien"	25	-3	134	56
"St. Englmar"	23	-5	173	56
"St. Georgen"	25	-2	158	59
"St. Goar"	23	-1	129	52
"St. Goarshausen"	23	-1	129	50
"St. Ingbert"	23	-1	129	50
"St. Johann"	23	-5	167	58
"St. Martin"	24	-2	111	50
"St. Michaelisdonn"	20	-1	199	49
"St. Maergen"	25	-2	174	54
"St. Oswald"	23	-6	187	57
"St. Peter"	26	-2	174	53
"St. Peter-Ording"	19	-1	133	58	9
"St. Wendel"	23	-1	129	50
Stade	22	-2	190	51
Stadecken-Elsheim	24	-2	111	53
"Stadt Wehlen"	24	-4	169	59
Stadtallendorf	19	-2	126	47
Stadtbergen	23	-5	173	56
Stadtkyll	23	-1	129	50
Stadtoldendorf	18	-2	126	49
Stadtprozelten	24	-2	111	49
Stadtsteinach	24	-4	114	58
Stamsried	23	-5	114	59
Stangerode	24	-3	170	47
Starnberg	23	-5	173	55
Starzach-Weitenburg	23	-4	167	58
Staudach-Egerndach	24	-6	184	53
Staufen	26	-1	174	54
Stavenhagen	21	-2	113	54	8
Stassfurt	24	-3	170	47
Stecklenberg	22	-3	122	46
Stedar	21	-1	113	58	8
Steffenshagen	21	-2	113	55	8
Steigra	24	-3	170	45
Steinach	24	-4	114	57
Steinach	23	-4	167	59
"Steinau an der Strasse"	24	-2	111	53
Steinbach	24	-3	170	47
Steindoerfel	24	-4	169	57
Steinen	25	-2	174	53
Steinenbronn	24	-3	167	61
Steinenkirch	24	-3	167	58
Steinfeld	22	-2	122	48
Steinfeld	22	-2	122	47
Steinfurt	23	-2	122	47
Steinheim	23	-4	167	58
Steinheim	22	-1	143	46
Steinhoefel	23	-3	166	57
Steinwenden	23	-1	129	51
Steinwiesen	25	-4	114	56
Steisslingen	23	-5	173	57
Stellshagen	21	-2	113	53	8
Stendal	22	-2	113	56
Sternberg	21	-2	113	56
"Stetten am Bodensee"	23	-3	167	59
Stiege	22	-3	122	47
Stimpfach	23	-4	167	59
Stockach	23	-5	173	57
Stockelsdorf	22	-2	190	49
Stockhausen	25	-3	170	49
Stolberg	25	-3	170	46
Stolberg	22	-1	131	48
Stollberg	24	-5	150	61
Stolpe	22	-2	190	50
Stolpe	21	-2	113	54	8
Stolpen	24	-4	169	56
Storkau	23	-2	113	55
Storkow	23	-4	166	58
"Storkower See"	23	-4	113	53
Strahlfeld	24	-4	114	56
Stralsund	21	-2	113	54	9
Strande	21	-2	138	55
Strasen	23	-3	113	51
Straubenhardt-Schwann	23	-4	167	60
Straubing	22	-5	173	57
Strausberg	23	-3	166	58
Straussberg	24	-2	170	46
Strehla	24	-4	169	57
Strenglin	22	-2	190	50
Stromberg	23	-1	180	51
Stroehen	23	-2	174	50
Stuhr	22	-2	174	50
Stukenbrock	22	-1	143	50
Stupferich	25	-2	111	50
Stutensee	25	-2	111	50
Stuehlingen	25	-3	134	58
Suhl	23	-3	170	48
Suhlendorf	22	-2	122	49
Sulz-Glatt	23	-4	167	60
Sulzbach	24	-2	111	52
"Sulzbach am Kocher"	24	-4	167	62
Sulzbach-Rosenberg	24	-4	114	57
Sulzberg	23	-5	173	56
Sulzburg	25	-2	174	53
Sulzfeld	24	-2	111	52
Sundern	22	0	143	47
Swisttal	24	-2	180	47
Syke	23	-3	174	50
Sylt	20	-1	133	53	9
Soegel	21	-1	138	46
Suederbrarup	20	-3	138	52
Suederschwei	20	-2	199	52
Suedlohn	20	-1	199	51
Suelzhayn	24	-3	170	47
Suenna	25	-3	170	47
Suesel	21	-3	190	49
Suessen	24	-4	167	57
Tabarz	24	-3	170	48
Tamm	23	-3	167	60
Tangermuende	24	-3	113	55
Tangermuende	23	-3	113	55
Tann	24	-2	111	51
Tanne	22	-2	122	47
Tarp	21	-2	138	53
Tauberbischofsheim	24	-3	111	49
Taucha	24	-3	170	47
Tauer	23	-4	166	55
Taufkirchen	23	-5	173	57
Tautenhain	25	-3	170	47
Tecklenburg-Brochterbeck	22	-2	122	49
Tecklenburg-Leeden	23	-2	122	47
Tegernheim	23	-5	173	57
Tegernsee	25	-7	172	56
Teisendorf	24	-6	184	58
Teisnach	24	-5	173	53
Teistungen	18	-2	126	49
Teltow	24	-3	166	56
Templin	23	-3	113	56
Tennenbronn	25	-2	158	56
Teschow	21	-2	113	54	8
Tettenhausen	23	-6	184	57
Tettnang	23	-6	173	59
Teupitz	23	-3	166	58
"Teutoburger Wald"	22	-2	122	49
Thale	22	-2	122	49
Thalfang	23	-1	129	49
Thallichtenberg	23	-2	129	51
Thanstein	24	-4	114	56
Tharandt	24	-4	169	59
"Tholey Theley"	23	-1	129	52
Thomsdorf	24	-2	113	57
Threna	25	-3	170	45
Thum	24	-5	150	63
Thurmansbang	24	-6	187	59
Thyrnau	24	-6	187	58
Tiefenbach	24	-4	167	59
Tiefenbach	24	-5	150	63
"Tiefenbach bei Oberstdorf"	23	-5	173	57
Tiefenbronn	23	-4	167	59
"Timmendorfer Strand"	23	-2	190	49
Tinnum	19	-1	133	54	9
"Tiroler Ache"	24	-6	184	55
Titisee	24	-3	134	58
Titisee-Neustadt	24	-3	134	54
Titting-Emsing	24	-4	114	58
Tittling	24	-6	187	58
Todtmoos	25	-2	174	54
Todtnau	25	-2	174	52
Todtnauberg	25	-2	174	52
Tonndorf	24	-2	170	48
Toppenstedt	22	-2	190	48
Torgau	24	-4	170	45
Torgelow	21	-2	113	57	9
Tossens	20	-2	199	50
Trabelsdorf	24	-4	114	56
Traben-Trarbach	24	-1	129	49
Trappenkamp	20	-3	138	51
Trassem	23	-1	182	55
Trassenheide	21	-2	113	55	8
Traubing	23	-5	173	57
Traunreut	24	-6	184	54
Traunstein	24	-6	184	56
Trautheim	24	-3	111	51
Trautskirchen	24	-4	114	57
Travemuende	22	-2	190	50
Trebbin	23	-3	166	55
Trebur	24	-2	111	50
Treis-Karden	23	-1	129	53
Trendelburg	18	-2	126	48
Trent	21	-1	113	55	8
Treppeln	23	-3	166	58
Treseburg	23	-2	122	49
Treuchtlingen	23	-5	173	54
Triberg	25	-2	158	56
Triefenried	24	-6	187	56
Trier	23	-1	182	53
Trippstadt	24	-1	129	51
Tripsdrill	23	-4	167	58
Trittenheim	23	-1	129	50
Trochtelfingen	24	-4	167	60
Trockau	24	-4	114	57
Trockenborn-wolfersdorf	24	-3	170	45
Troisdorf	24	-1	180	50
Trollenhagen	21	-3	113	55	8
Trusetal	24	-3	170	47
Troestau	24	-4	114	56
Tuttlingen	25	-3	134	57
Tutzing	23	-5	173	54
Twiste	18	-2	126	51
Taennesberg	24	-3	114	57
Toenning	19	-1	133	57	9
Toerwang	24	-6	184	57
Tuebingen	23	-3	167	62
Ubstadt-Weiher	23	-4	167	58
Ueckermuende	21	-2	113	56	8
Uelsen	22	-2	122	48
Uelzen	22	-2	122	48
Uetersen	22	-2	190	51
Uhldingen	23	-5	173	58
Ulm	23	-4	167	57
Ulmen	23	-1	129	52
Ulmet	23	-1	129	50
Ulrichstein	25	-2	111	51
Umkirch	24	-2	174	54
Ummendorf	23	-5	173	56
Umrathshausen	24	-6	184	56
Undeloh	22	-2	190	47
"Undeloh - Wesel"	22	-3	190	48
Unkel	23	-1	180	49
Unna	22	0	143	49
Unterbrunn	23	-5	173	55
Unterfoehring	23	-4	173	55
Untergriesbach	24	-6	187	55
Untergruppenbach	23	-4	167	62
Unterhaching	23	-5	173	56
Unterjoch	23	-5	173	55
Untermeitingen	23	-5	173	55
Unterreichenbach	23	-4	167	56
Unterschleissheim	23	-5	173	55
Unteruhldingen	23	-6	173	57
Unterwellenborn	24	-3	170	47
Unterwoessen	23	-6	184	55
Urbach	23	-4	167	58
Urbar	23	-1	129	53
Ursensollen	24	-4	114	58
Usedom	21	-3	113	56	8
Userin	21	-2	113	55	9
Usingen	24	-2	111	51
Uslar	18	-3	126	48
Usseln-Willingen	22	0	143	47
"Utting am Ammersee"	24	-5	173	57
Vachdorf	24	-3	170	46
Valley	22	-5	173	55
Valwig	23	-1	129	51
Varel	20	-1	199	53
Vaterstetten	23	-5	173	56
Vatterode	23	-2	170	48
Vechelde	23	-2	122	49
Vechta	22	-3	174	47
Veitshoechheim	24	-4	114	57
Velbert	21	-1	197	47
Velburg	24	-4	114	58
Velen	21	-1	197	46
Vellberg	24	-4	167	58
Verchen	21	-1	113	56	8
Verden	22	-2	174	48
Verl	23	-1	180	48
Vesser	24	-4	170	44
Vetschau	24	-4	169	59
Viechtach	23	-5	173	54
Vienau	22	-3	122	48
Viernheim	24	-2	111	48
Viersen	23	0	197	42
Villingen-Schwenningen	25	-3	134	55
Villmar	24	-2	111	52
Vilsbiburg	23	-5	173	54
Vilshofen	24	-6	187	57
Visbek	22	-2	174	46
Visselhoevede	22	-2	174	51
Vitte	21	-2	113	57	8
Vlotho	22	0	143	48
Volkach	24	-4	114	58
Volkenshagen	21	-2	113	55	8
Volkerode	18	-2	126	49
Volkse	23	-2	122	50
Vorderhindelang	23	-5	173	55
Vorra	24	-4	114	58
Vreden	22	-2	122	49
Voehl-Herzhausen	19	-2	126	50
Wachtberg-Niederbachem	24	-1	180	48
Wagenfeld	22	-2	174	48
"Waging am See"	24	-6	184	57
Wahn-Heide	23	-2	180	49
Waiblingen	23	-4	167	58
Waischenfeld	24	-4	114	58
Walchensee	23	-5	173	57
Wald	24	-6	184	54
Wald-Michelbach	25	-2	111	53
Waldachtal	23	-4	167	57
Waldau	24	-4	114	56
Waldau	24	-3	170	44
Waldbeuren	23	-5	173	54
Waldbreitbach	23	-1	180	51
Waldbronn	23	-4	167	60
Waldboeckelheim	23	-1	129	53
Waldeck	18	-2	126	51
Waldenburg	24	-4	167	56
Waldenburg	24	-2	170	50
Waldfischbach-Burgalben	23	-1	129	53
Waldkappel-Burghofen	18	-3	126	48
Waldkirch	25	-2	158	56
Waldkirchen	24	-6	187	60
Waldmuenchen	23	-5	150	61
Waldrach	23	-1	182	55
Waldsassen	24	-4	114	58
Waldshut-Tiengen	25	-3	134	57
Waldstetten	23	-6	173	57
Walkenried	24	-4	170	48
Walkertshofen	23	-5	173	59
Wallau	24	-2	111	50
Walldorf	24	-2	111	50
Wallenfels	24	-4	114	55
Wallerfangen	23	-1	129	52
Wallgau	25	-7	172	61
Walpertskirchen	23	-6	173	55
Walsburg	24	-4	114	57
Walsrode	22	-3	122	51
Walsrode-Huenzingen	22	-2	122	46
Waltenhofen	23	-5	173	55
Waltenhofen-Martinszell	23	-5	173	56
Waltrop	23	-1	180	52
Wandlitz	24	-3	113	52
"Wangen im Allgaeu"	23	-5	173	56
Wangerland	20	-1	199	49
"Wangern Insel Poel"	22	-2	190	49
Wangerooge	20	-1	199	51
Wankendorf	20	-2	138	55
Warder	22	-3	190	48
Waren	21	-2	113	54	8
Warendorf	22	-2	122	49
Warmensteinach	24	-4	114	55
Warnemuende	21	-1	113	56	8
Warnow	22	-2	190	52
Warnsdorf	21	-2	113	55
Warnsdorf	22	-2	190	50
Warstein	22	0	143	50
Wartenberg	23	-6	173	56
Wartmannsroth	24	-2	111	50
Warzenried	23	-6	150	64
Waschleithe	24	-5	150	62
Wassenberg	22	-1	131	51
Wasserburg	23	-5	173	55
"Wasserburg a. Bodensee"	23	-5	173	57
Wasserfuhr	23	-2	180	50
Wasserleben	21	-2	138	53
Wasserliesch	23	-1	182	56
Wassertruedingen	24	-4	114	59
Wedel	22	-3	190	50
Wedemark	20	-1	199	50
Wedendorf	22	-2	190	49
Weener	21	-2	138	43
Weeze	23	0	197	42
Wegberg	23	-1	180	48
Wegscheid	26	-7	172	59
Wehlen	23	-2	129	53
Wehr	25	-1	174	54
Weida	24	-4	114	56
Weiden	24	-4	114	54
Weidenbach	23	-1	129	51
Weidhausen	23	-4	114	58
Weigendorf	23	-5	173	57
"Weil am Rhein"	25	-2	174	54
"Weil der Stadt"	23	-4	167	61
Weilburg	24	-2	111	51
"Weiler - Simmerberg"	23	-5	173	55
Weilerswist	23	-2	180	48
Weilheim	25	-7	172	59
Weilheim	24	-3	134	57
Weilrod	24	-3	111	52
Weimar	24	-3	170	45
Weinboehla	24	-4	169	59
Weingarten	23	-5	173	54
Weinheim	24	-2	111	49
Weinsberg	23	-4	167	60
Weinstadt-Endersbach	23	-4	167	58
Weisendorf	24	-4	114	57
"Weisenheim am Berg"	24	-2	111	51
Weiskirchen	23	-1	129	53
Weissbach	25	-7	172	59
Weissen	24	-2	170	45
"Weissenhaeuser Strand"	20	-2	138	53
Weitnau	23	-4	173	57
Weizern	23	-5	173	54
Weissen	23	-5	173	57
Weissenburg	24	-4	114	57
Weissenfeld	22	-5	173	54
Weissenfels	24	-3	170	48
Weissenhorn	24	-4	173	59
Weissensberg	24	-5	173	54
Weissensee	24	-3	170	45
Weissenstadt	24	-4	114	55
Weissig	24	-4	169	58
Weisswasser	24	-4	169	59
Wemding	23	-5	173	57
Wendeburg	22	-2	122	49
Wendelstein	24	-4	114	55
Wenden	23	-1	180	49
Wendisch-Rietz	23	-3	166	56
Wendtorf	20	-3	138	55
Wenholthausen	22	0	143	49
Wenkendorf	20	-3	138	51
Wenningstedt	18	-2	133	56	9
Wensickendorf	23	-3	113	55
Werbach	24	-3	111	51
Werben	23	-3	166	58
Werdau	24	-4	114	54
Werder	23	-3	113	55
Werdum	20	-1	199	50
Werl	23	0	143	45
Wermelskirchen	23	-1	180	49
Wermsdorf	23	-2	170	49
Wernberg	24	-5	114	56
Wernberg-Koeblitz	24	-4	114	55
"Werne an der Lippe"	21	0	143	49
Wernigerode	22	-2	122	48
Wernshausen	24	-3	170	47
Wershofen	23	-1	180	50
Wertach	23	-5	173	59
Wertheim	24	-2	111	53
Wertheim-Bettingen	24	-2	111	51
Werther	23	-2	122	47
Wesel	21	-2	197	48
Wesenberg	22	-2	113	54
Wesendorf	22	-3	122	48
Wesselburen	20	-2	138	53
Wesseling	23	-1	180	47
Wessobrunn-Paterzell	22	-5	173	56
Westbevern	22	-3	122	49
Westerburg	23	-1	180	47
Westerholz	20	-2	138	55
Westerland	19	-1	133	57	9
Westerstede	20	-1	199	51
Wettenberg	24	-2	111	50
Wettringen	22	-4	122	49
Wetzlar	24	-2	111	50
Weyarn	23	-5	173	55
Weyhausen	22	-2	122	48
Wessling	23	-5	173	56
Wickerode	24	-3	170	44
Wieck	22	-2	113	57	8
Wieda	24	-4	170	49
Wiedemar	23	-3	170	46
Wieden	26	-2	174	54
Wiehe	24	-3	170	49
Wiehl	23	-1	180	51
Wiek	21	-1	113	53	8
Wienhausen	22	-2	122	49
Wiesbaden	24	-2	111	52
Wiesenbad	24	-4	169	61
Wiesenbronn	24	-4	114	57
Wiesensteig	23	-4	167	57
Wiesentheid	24	-4	114	57
Wiesloch	24	-2	111	51
Wiesmoor	20	-1	199	52
Wietze	20	-1	199	47
Wietzendorf	22	-2	122	49
Wiggensbach	23	-4	173	58
Wildberg	23	-4	167	61
Wildeck	17	-2	126	51
Wildemann	22	-2	122	48
Wildeshausen	22	-2	174	49
Wilgartswiesen	23	-1	129	53
Wilhelmsfeld	24	-2	111	52
Wilhelmshaven	21	-2	199	51
Willebadessen	23	0	143	48
Willich	23	0	197	38
Willigen-Usseln	23	0	143	48
Willingen	22	-1	143	46
Willstaett	25	-2	158	56
Wilnsdorf-Roedgen	23	-1	180	48
Wilsdruff	24	-4	169	56
Wilster	22	-3	190	49
Wilthen	24	-4	169	59
Wincheringen	22	-1	182	53
Windeck	23	-1	180	50
Windelsbach	24	-4	114	58
"Winden im Elztal"	26	-2	158	56
Windhagen	23	-1	180	49
Windorf	24	-6	187	59
Wingst	21	-1	199	50
Winnenden	23	-4	167	57
Winningen	24	-1	129	53
Winterbach	23	-4	167	56
Winterberg	22	0	143	47
Winterscheid	23	-2	180	51
Winterstein	24	-3	170	48
Wintrich	23	-1	129	51
Wirsberg	25	-4	114	55
Wisch	19	-1	133	58	9
Wismar	22	-2	190	47
Witten	22	0	143	46
Wittenbeck	21	-2	113	57	8
Wittenberg	24	-3	170	46
Wittenburg	22	-2	190	49
Wittenhofen	23	-4	167	62
Wittlich	24	-1	129	52
Wittmund	20	-1	199	50
Wittstock	21	-2	113	54
Witzeeze	22	-2	190	51
Witzenhausen	17	-2	126	46
Woblitzsee	21	-2	113	56
Wohlenberg	22	-3	190	50
Wohlmirstedt	24	-4	170	46
Woldzegarten	21	-2	113	53
Wolfach	25	-2	158	55
Wolfen	24	-3	170	47
Wolfenbuettel	22	-2	122	47
Wolframs-Eschenbach	24	-4	114	56
Wolfsburg	22	-2	122	48
Wolfshagen	22	-3	122	48
Wolfstein	23	-1	129	54
Wolkenstein	24	-6	150	63
Wolnzach	23	-6	173	54
Worms	24	-2	111	53
Worpswede	22	-2	174	50
Wredenhagen	21	-2	113	53
